34299	1
31445	0
31909	0
30069	0
31392	1
33659	1
31756	0
33358	0
34016	0
32365	0
31761	1
34506	0
30461	0
32361	1
30647	0
32620	1
31249	1
31666	0
33831	0
32840	0
34565	1
30892	0
31700	1
34509	0
31620	1
30397	1
33612	0
30997	1
33060	1
33517	0
30590	0
32881	0
30474	0
31312	1
33846	0
33965	0
31096	1
30313	0
34568	0
33099	0
30572	1
33910	0
33525	1
31648	0
33803	0
32815	0
31569	1
32739	0
33298	0
32591	1
30935	1
30094	0
34292	0
30802	0
32733	0
30741	0
34052	0
31301	0
32413	1
31818	0
33154	1
34011	0
34316	0
32543	0
34253	0
33348	0
34412	1
30018	0
30515	0
34136	0
30915	1
31817	0
31649	0
34311	1
30908	0
34157	1
33158	0
34100	1
33215	1
31975	0
31091	1
32273	0
30849	1
31008	1
32560	0
31550	1
33881	0
33711	0
32804	0
30384	1
31693	1
33925	0
31901	0
33092	1
32049	0
31768	0
32675	1
33024	0
32059	1
31244	0
32459	1
33403	0
33407	1
33670	0
33672	0
30583	1
32137	1
33472	0
30327	0
32597	1
32422	0
31539	0
33117	0
32980	0
30351	1
34252	1
33837	1
31052	0
32848	1
30168	0
30607	0
33814	0
31385	1
31378	0
34550	0
32087	1
32606	0
31685	0
32798	0
31147	0
32999	1
32477	0
32783	0
32966	0
30728	0
32809	0
32338	1
31748	1
32548	0
30994	0
33210	1
30897	1
32392	1
33332	1
31714	1
32525	0
31243	0
32517	0
34401	0
30812	1
33859	1
33127	1
30704	1
31305	1
33700	1
30445	0
31957	0
30683	1
34062	1
30875	0
33283	0
32221	0
30123	1
33085	1
30310	1
33646	0
33684	0
31362	0
32974	1
33643	1
34141	1
32773	1
33899	1
30811	0
30985	0
30360	0
32127	1
31675	1
31683	0
32466	1
33933	1
31274	1
30823	0
31342	0
33382	1
34177	0
32463	0
31878	0
32924	0
34181	0
32456	1
31442	0
31018	1
34590	1
30568	0
33477	1
32805	1
30362	1
34348	0
31041	0
31250	1
33533	0
30198	0
33091	0
31053	1
32104	1
31558	0
30813	1
33539	0
30151	1
34595	1
32300	0
32288	1
31323	1
33002	0
30129	1
31567	0
33722	0
30483	0
31628	1
31108	0
32909	0
32822	0
32826	0
30888	0
32779	1
30297	0
30027	0
33062	0
30760	1
33316	0
31837	1
33874	1
31400	0
33807	0
33290	0
31541	1
30207	1
31199	1
32471	1
31074	0
31449	0
34493	0
30644	1
30060	0
31238	0
32183	0
34556	1
30050	0
30273	1
32230	1
32229	0
30606	1
30160	1
32928	0
30910	0
31111	0
31670	1
33126	0
31044	0
30505	0
31296	1
34495	0
30040	0
31188	0
33908	0
33971	1
30120	0
32955	1
33250	1
30517	0
31588	0
30322	1
32854	1
30096	0
34041	0
33022	0
30769	0
30381	1
33229	0
31863	0
32775	0
31529	1
33776	0
33280	0
34365	0
31621	1
34329	0
33096	0
32099	1
31538	0
33625	0
32604	0
30771	0
31013	0
31275	0
31094	0
30569	0
30772	0
31613	1
34168	0
33146	1
32859	1
34087	0
34362	0
31467	0
33534	1
31722	1
32498	0
31234	1
33429	0
33032	1
32203	0
30971	1
33942	0
34146	0
31836	1
30649	1
32814	0
30548	1
32666	1
34516	0
33581	1
31054	0
30979	0
30984	0
31626	1
33329	0
32303	0
32407	1
34220	0
34294	0
31363	0
31793	1
33714	0
33019	0
30751	1
32187	0
31927	0
30184	0
32818	0
32849	0
31076	0
32665	1
33798	0
32010	0
31258	0
31319	0
32935	0
32559	1
32067	0
34269	0
32188	1
30820	1
32764	1
33011	0
32254	0
34520	0
30011	0
32540	0
31122	0
30539	0
33181	0
31958	0
31461	1
34416	1
31653	0
33984	0
30787	1
30689	0
31810	1
33296	1
34001	0
32786	1
34068	1
30217	0
31427	1
34535	0
31593	0
31781	1
34103	1
33448	1
31174	1
34531	1
30077	0
31000	0
31736	0
30693	1
31881	1
34503	0
32901	1
32024	1
30163	0
31159	1
30904	1
34133	0
30022	0
30482	0
33907	0
34539	0
33020	1
31797	0
31738	0
30174	0
31536	0
32215	0
30335	0
30615	1
31592	1
30425	1
31408	0
32792	1
31652	1
30003	0
31497	0
30189	1
34009	1
31203	1
33275	1
32943	0
31792	0
33447	1
32408	0
33790	0
33320	1
30596	1
33513	0
32533	0
34317	0
31063	0
34056	0
31395	0
34126	0
34314	1
31949	0
32367	0
30846	0
31551	0
30764	0
32711	0
30541	1
32879	1
30593	0
32627	1
31745	1
31460	1
33247	1
32639	0
32058	0
34461	1
32884	0
30844	0
31998	0
32429	0
33682	0
32292	1
34367	1
30248	1
30627	1
33292	1
34180	1
30729	0
30008	1
31221	1
31369	1
30292	1
34012	1
31617	1
32659	1
32931	0
32220	1
31313	1
31031	0
31126	1
32036	1
34280	0
32448	0
33359	1
34084	0
32889	0
30247	0
31987	1
33885	1
32093	1
32451	1
33266	0
34112	0
33015	1
30109	1
30754	0
33560	1
34402	0
31468	1
32092	0
30389	1
33413	0
30110	0
30307	1
30845	0
30905	0
32425	0
31187	1
30524	0
33674	0
34143	1
34394	1
30526	1
31815	1
31225	1
33866	0
33049	0
30626	0
31877	1
33236	1
32375	0
31942	0
33575	0
33044	1
32381	1
31302	1
30410	1
31169	1
31068	1
31696	0
32963	0
31523	1
30630	0
30824	0
32307	0
32480	1
34274	1
31162	0
33493	1
34279	0
33246	0
34458	1
33981	0
30530	0
33794	1
33660	1
34296	0
32039	0
31892	1
33428	0
30784	0
30666	0
32759	1
31883	0
30121	0
31864	0
30919	0
31723	0
31215	0
34327	0
33297	1
32088	1
32271	0
33519	1
33478	1
32021	1
30202	1
31862	0
34588	0
33242	0
33882	1
31969	1
32159	0
32219	0
32602	0
30963	0
34403	0
34592	0
32641	1
34546	0
32318	0
33121	0
33427	0
33273	1
30586	1
31709	1
33408	0
31575	0
32317	0
30206	0
33261	1
31382	1
33653	1
31940	1
32725	0
30485	0
30749	0
33293	0
31703	1
31515	0
30605	0
30866	0
30912	1
32363	0
34397	0
32740	1
